;Palabra;Glosa
3898;kimün;kim-ü-n
3899;katrukachuael;katru-kachu-a-el
3900;pepalaymi;pe-pa-la-ymi
3901;rulpay;rulpa-y
3902;maip;maip
3903;kimlafiñ;kim-laf-iñ
3904;küpalafun;küpal-a-fu-n
3905;yelmeeyu;ye-l-me-e-yu
3906;laley;la-le-y
3907;cosa;cos-a
3908;kampu;kampu
3909;poyen;poyen
3910;pingelu;pi-nge-lu
3911;yenieyngün;ye-nie-y-ngün
3912;nchñ;nchñ
3913;feypiwlaiñ;fey-pi-w-la-iñ
3914;huenulaf;huenulaf
3915;awela;awela
3916;lantun;lantu-n
3917;amunge;amu-nge
3918;chumngechi;chumngechi
3919;wünetuay;wüne-tu-a-y
3920;chaliwkey;chali-w-ke-y
3921;wichulko;wichulko
3922;es;es
3923;fillke;fill-ke
3924;ngillatumekefuy;ngillatu-me-ke-fu-y
3925;allkülayngün;allkü-la-y-ngün
3926;ngoymafun;ngoyma-fu-n
3927;kewayawkeymi;kewa-yaw-ke-ymi
3928;ingles;ingles
3929;patio;patio
3930;kimentuafuyngün;kim-entu-a-fu-y-ngün
3931;küme;küme
3932;werküael;werkü-a-el
3933;feypiafiel;fey-pi-a-fi-el
3934;konputuay;kon-pu-tu-a-y
3935;amulimi;amu-l-imi
3936;konnon;kon-no-n
3937;bocina;bocina
3938;lefkülen;lef-küle-n
3939;trillan;trilla-n
3940;subsidio;subsidio
3941;nentulayafuy;nentu-la-ya-fu-y
3942;langümngekelay;langüm-nge-ke-la-y
3943;trurlay;trur-la-y
3944;traflaeyew;traf-la-e-y-ew
3945;ñamle;ñam-l-e
3946;san;san
3947;areñma;are-ñma
3948;chumleyu;chum-le-yu
3949;pepaeyu;pe-pa-e-yu
3950;elungekefuy;elu-nge-ke-fu-y
3951;inayaw;ina-yaw-
3952;por;por
3953;clorindo;clorindo
3954;plaza;plaza
3955;wirarwkefuiñ;wirar-w-ke-fu-iñ
3956;müleael;müle-a-el
3957;canta;c-a-n-t-a
3958;yafutuael;yafutu-a-el
3959;dungufule;dungu-fu-l-e
3960;pingümngekefuy;pingüm-nge-ke-fu-y
3961;fenden;fende-n
3962;tocaeyu;toca-e-yu
3963;koniyu;kon-iyu
3964;ngillakey;ngilla-ke-y
3965;malukañmangeael;malu-ka-ñma-nge-a-el
3966;ayetukefin;aye-tu-ke-fi-n
3967;ral;r-a-l
3968;konpay;kon-pa-y
3969;feletuy;fele-tu-y
3970;kepito;kepito
3971;witran;witran
3972;pekankalu;pekanka-lu
3973;chumkunuael;chum-kunu-a-el
3974;yeael;ye-a-el
3975;wünñmayngün;wün-ñma-y-ngün
3976;küpalley;küpal-le-y
3977;feypian;fey-pi-a-n
3978;mapudungun;mapudungun
3979;amulay;amu-la-y
3980;feyentuetew;feyentu-e-t-ew
3981;kimelngealu;kimel-nge-a-lu
3982;allkünolu;allkü-no-lu
3983;pepi;pepi
3984;tambien;tambien
3985;chompirutulelu;chompiru-tu-le-lu
3986;achawalltuaiñ;achawall-tu-a-iñ
3987;kiñeke;kiñe-ke
3988;wingkadungukeyngün;wingkadungu-ke-y-ngün
3989;espiritu;espiritu
3990;anümkalmi;anümka-l-mi
3991;kellufiy;kellu-fi-y
3992;ngülamtukefuy;ngülam-tu-ke-fu-y
3993;adumtukelay;adum-tu-ke-la-y
3994;küni;küni
3995;kuñiwtuküley;kuñiw-tu-küle-y
3996;saco;saco
3997;kimeltuaetew;kimel-tu-a-e-t-ew
3998;elunieyñmew;elu-nie-yñ-mew
3999;jesus;jesus
4000;allküfun;allkü-fu-n
4001;encargado;encargado
4002;rüpüwe;rüpü-we
4003;wakeñküley;wakeñ-küle-y
4004;allkutuñmakefuiñ;allkutu-ñma-ke-fu-iñ
4005;kümelkalepay;küme-l-ka-le-pa-y
4006;chillkatukeymi;chillkatu-ke-ymi
4007;kümekunuy;küme-kunu-y
4008;tukungekey;tuku-nge-ke-y
4009;entukefuiñ;entu-ke-fu-iñ
4010;longkotukuniekafun;longko-tuku-nie-ka-fu-n
4011;tüfachi;tüfa-chi
4012;kaletuy;ka-le-tu-y
4013;dewmapuyngün;dewma-pu-y-ngün
4014;nütramkangelu;nütramka-nge-lu
4015;trawülekefuy;trawü-le-ke-fu-y
4016;rikulefuiñ;riku-le-fu-iñ
4017;pedikefuy;pedi-ke-fu-y
4018;ayiwün;ayi-w-ün
4019;numuy;numu-y
4020;mongeafun;monge-a-fu-n
4021;wirarkonpuyu;wirar-kon-pu-yu
4022;tukuniefun;tuku-nie-fu-n
4023;duamlay;duam-la-y
4024;yem;yem
4025;emu;emu
4026;kutrankawkülechi;kutrankaw-küle-chi
4027;kümeafuy;küme-a-fu-y
4028;muntuñmangeiñ;muntu-ñma-nge-iñ
4029;wallñmatuy;wall-ñma-tu-y
4030;yeaeymew;ye-a-e-ym-ew
4031;ngüpafngüpafngey;ngüpaf-ngüpaf-nge-y
4032;yelelngey;ye-lel-nge-y
4033;edad;edad
4034;entuchelu;entu-che-lu
4035;pieymew;pi-e-y-mew
4036;ngillatuyngün;ngillatu-y-ngün
4037;pediael;pedi-a-el
4038;umawkülefun;umaw-küle-fu-n
4039;nietuiñ;nie-tu-iñ
4040;wiringen;wiri-nge-n
4041;mapudungukakelafuy;mapudungu-ka-ke-la-fu-y
4042;falin;fali-n
4043;mapuchedungukefuy;mapuche-dungu-ke-fu-y
4044;dungunon;dungu-no-n
4045;ilay;i-la-y
4046;kimimi;kim-imi
4047;dewmaeiñmew;dewma-e-iñ-mew
4048;kawiñtun;kawiñ-tu-n
4049;kulpaiñ;kulpa-iñ
4050;küpalleyngün;küpal-le-y-ngün
4051;dungutuy;dungu-tu-y
4052;ngillatukefin;ngillatu-ke-fi-n
4053;amulefuy;amu-le-fu-y
4054;putuputunoael;putu-putu-no-a-el
4055;konpunon;kon-pu-no-n
4056;famngechi;famngechi
4057;pewiñ;pe-w-iñ
4058;chumkanorume;chumkanorume
4059;dungumekerkefuy;dungu-meke-rke-fu-y
4060;pero;pero
4061;egoista;egoista
4062;apope;apo-pe
4063;müleay;müle-a-y
4064;kutranlelu;kutran-le-lu
4065;antüngekefuy;antü-nge-ke-fu-y
4066;doctor;doctor
4067;cheael;che-a-el
4068;illküay;illkü-a-y
4069;ingeael;i-nge-a-el
4070;illküley;illkü-le-y
4071;curso;curso
4072;acordatuy;acorda-tu-y
4073;mandanolu;manda-no-lu
4074;femi;fem-i
4075;comino;comino
4076;tukuniey;tuku-nie-y
4077;kewatukey;kewa-tu-ke-y
4078;layael;la-ya-el
4079;septimo;septimo
4080;nieafuiñ;nie-a-fu-iñ
4081;amuleken;amu-le-ke-n
4082;maori;maori
4083;trem;trem
4084;wiñorakiduamtuael;wiño-rakiduam-tu-a-el
4085;kewameken;kewa-meke-n
4086;leftripayu;lef-tripa-yu
4087;color;color
4088;ñañañañ;ñañañañ
4089;kultruntukelefuy;kultrun-tu-ke-le-fu-y
4090;naci;nac-i
4091;ngümangümakey;ngüma-ngüma-ke-y
4092;afam;af-a-m
4093;piwingün;pi-w-i-ngün
4094;patriwkülen;patriw-küle-n
4095;kewangen;kewa-nge-n
4096;küpafmekelafuy;küpaf-meke-la-fu-y
4097;wune;wu-n-e
4098;kullinoael;kulli-no-a-el
4099;feypile;fey-pi-l-e
4100;mülepun;müle-pu-n
4101;niepelayay;nie-pe-la-ya-y
4102;kompañkefuiñ;kompañ-ke-fu-iñ
4103;mapuchengelimün;mapuche-nge-li-mün
4104;inventayaiñ;inventa-ya-iñ
4105;changall;changall
4106;noticia;noticia
4107;entukeaymün;entu-ke-a-ymün
4108;kimli;kim-l-i
4109;dungungey;dungu-nge-y
4110;atungekey;atu-nge-ke-y
4111;kellumuan;kellu-mu-a-n
4112;kimniekey;kim-nie-ke-y
4113;wilin;wili-n
4114;feley;fele-y
4115;rumeymün;rume-ymün
4116;ngenolu;ngen-o-lu
4117;pilen;pi-le-n
4118;entufiñ;entu-fi-ñ
4119;yewekülnge;yewe-kül-nge
4120;chillkatulu;chillkatu-lu
4121;pingerkey;pi-nge-rke-y
4122;puwlay;puw-la-y
4123;tranquiloleyngün;tranquilo-le-y-ngün
4124;kimelngen;kimel-nge-n
4125;uwkelay;u-w-ke-la-y
4126;chol;chol
4127;yelu;ye-lu
4128;koyla;koyla
4129;ñamtukumun;ñam-tuku-mun
4130;arrendanielu;arrenda-nie-lu
4131;yentukunufin;ye-n-tu-kunu-fi-n
4132;faliwelay;fali-we-la-y
4133;yentukuniey;ye-n-tuku-nie-y
4134;kullingenoli;kulli-nge-no-l-i
4135;pieyew;pi-e-y-ew
4136;pipan;pi-pa-n
4137;kümetuy;küme-tu-y
4138;imekeiñ;i-meke-iñ
4139;nütramkakefuy;nütramka-ke-fu-y
4140;weñengepay;weñe-nge-pa-y
4141;kimaymün;kim-a-ymün
4142;putokoli;putoko-l-i
4143;femngechi;femngechi
4144;kutranlu;kutran-lu
4145;matetuael;mate-tu-a-el
4146;tutelay;tute-la-y
4147;awkantuy;awkantu-y
4148;adkintungeael;adkintu-nge-a-el
4149;weupikefuy;weupi-ke-fu-y
4150;minuto;minuto
4151;femngechilewey;femngechi-le-we-y
4152;mallmallngey;mallmall-nge-y
4153;wingkadunguleaymün;wingkadungu-le-a-ymün
4154;ketrolongko;ketro-longko
4155;elufin;elu-fi-n
4156;iney;iney
4157;pueblo;pueblo
4158;punengeael;pune-nge-a-el
4159;hora;hor-a
4160;mawüay;mawü-a-y
4161;david;david
4162;kutranchewi;kutran-che-w-i
4163;pingeyngün;pi-nge-y-ngün
4164;mülelay;müle-la-y
4165;posoko;posoko
4166;ülkantukefun;ülkantu-ke-fu-n
4167;ramtungey;ramtu-nge-y
4168;nentukefuy;nentu-ke-fu-y
4169;kimelngekelafuy;kimel-nge-ke-la-fu-y
4170;fishkutumelaymi;fishku-tu-me-la-ymi
4171;aflayay;af-la-ya-y
4172;kellueiñmew;kellu-e-iñ-mew
4173;llituy;llitu-y
4174;uniwkülekefuy;uniw-küle-ke-fu-y
4175;marzu;marzu
4176;allkutuy;allkutu-y
4177;pikefiñ;pi-ke-fi-ñ
4178;ngollilelay;ngolli-le-la-y
4179;estudialetuy;estudia-le-tu-y
4180;chillkatuael;chillkatu-a-el
4181;presidentengeyngün;presidente-nge-y-ngün
4182;arreglangeael;arregla-nge-a-el
4183;palmera;palmera
4184;rakiduamkefuy;rakiduam-ke-fu-y
4185;pichiwentru;pichi-wentru
4186;zinc;zinc
4187;ngillakaiñ;ngilla-ka-iñ
4188;kimafuel;kim-a-fu-el
4189;küpanole;küpa-no-l-e
4190;truftukufueiñmew;truf-tuku-fu-e-iñ-mew
4191;entulu;entu-lu
4192;kimkelafuiñ;kim-ke-la-fu-iñ
4193;tañi;ta-ñi
4194;karoti;karoti
4195;polola;polola
4196;trekayawiñ;treka-yaw-iñ
4197;kutrannoli;kutran-no-li
4198;niean;nie-a-n
4199;mapudunguleiñ;mapudungu-le-iñ
4200;llitun;llitu-n
4201;solamente;solamente
4202;kullingen;kulli-nge-n
4203;mapuchewen;mapuche-wen
4204;montulenew;montu-l-e-n-ew
4205;kuadra;kuadra
4206;ingkadungu;ingka-dungu
4207;yenietulay;ye-nie-tu-la-y
4208;feypikefuy;fey-pi-ke-fu-y
4209;papeltukelafuy;papel-tu-ke-la-fu-y
4210;üytuael;üy-tu-a-el
4211;pingekefuiñ;pi-nge-ke-fu-iñ
4212;kayu;kayu
4213;apoay;apo-a-y
4214;peniekefiy;pe-nie-ke-fi-y
4215;conjunto;conjunto
4216;langümafueymew;langüm-a-fu-e-y-mew
4217;ingeniero;ingeniero
4218;ngekefuyngün;nge-ke-fu-y-ngün
4219;kon;kon
4220;kuydaniekefuy;kuyda-nie-ke-fu-y
4221;escribingen;escribi-nge-n
4222;yelmün;ye-l-mün
4223;utru;utru-
4224;elisa;elisa
4225;medico;medico
4226;ifiy;i-fi-y
4227;ilongeael;ilo-nge-a-el
4228;anuy;anu-y
4229;tukukeyngün;tuku-ke-y-ngün
4230;ñamimi;ñam-imi
4231;kimafuy;kim-a-fu-y
4232;tiye;tiye
4233;ñamken;ñam-ke-n
4234;kuruftukumawün;kuruf-tuku-mawü-n
4235;larumey;la-rume-y
4236;kimelfengerumeymi;kimelfe-nge-rume-ymi
4237;ichona;ichona
4238;kisulewetuy;kisu-le-we-tu-y
4239;amutumun;amu-tu-mun
4240;pünengeken;püne-nge-ke-n
4241;putunmekefiy;putu-n-meke-fi-y
4242;ngillayngün;ngilla-y-ngün
4243;kutrankülen;kutran-küle-n
4244;puwtuael;puw-tu-a-el
4245;feypimefimün;fey-pi-me-fi-mün
4246;elkawkülemün;elkaw-küle-mün
4247;corte;corte
4248;entungemekey;entu-nge-meke-y
4249;katrupan;katru-pa-n
4250;fütrake;fütra-ke
4251;pekankamekele;pekanka-meke-l-e
4252;takungey;taku-nge-y
4253;kurso;kurso
4254;elueyew;elu-e-y-ew
4255;nütramkawün;nütramka-w-ün
4256;elungele;elu-nge-l-e
4257;mullpun;mullpun
4258;kimelwün;kimel-wü-n
4259;kewangekey;kewa-nge-ke-y
4260;pingey;pi-nge-y
4261;ayefin;aye-fi-n
4262;coñoepan;coñoepan
4263;pienew;pi-e-n-ew
4264;fente;fente
4265;awkantun;awkantu-n
4266;müta;müta
4267;püñeñ;püñeñ
4268;wenüy;wenüy
4269;pichin;pichi-n
4270;puwtulu;puw-tu-lu
4271;wudwudmekey;wudwud-meke-y
4272;verano;verano
4273;apolelu;apo-le-lu
4274;kulliy;kulli-y
4275;katrukachuiñ;katru-kachu-iñ
4276;wingkadungukelafuyiñ;wingkadungu-ke-la-fu-y-iñ
4277;ayelafiymi;aye-la-fi-ymi
4278;dewmakefuy;dewma-ke-fu-y
4279;chamall;chamall
4280;tukuam;tuku-a-m
4281;rupay;rupa-y
4282;tralkatupayngün;tralkatu-pa-y-ngün
4283;komunikacion;komunikacion
4284;kintupefiiñ;kintu-pe-fi-iñ
4285;trokifin;troki-fi-n
4286;yungelu;yu-nge-lu
4287;chumngelu;chumngelu
4288;wiñotuy;wiño-tu-y
4289;nagantü;nag-antü
4290;wulpun;wul-pu-n
4291;waka;waka
4292;pepange;pe-pa-nge
4293;konpatufin;kon-pa-tu-fi-n
4294;wemunentuy;wemun-entu-y
4295;llikaniekay;llika-nie-ka-y
4296;chillkatukuael;chillka-tuku-a-el
4297;ngülampelu;ngülam-pe-lu
4298;kulpangeael;kulpa-nge-a-el
4299;lakutun;laku-tu-n
4300;cebo;cebo
4301;ngümay;ngüma-y
4302;entun;entu-n
4303;dungunolu;dungu-no-lu
4304;warangka;warangka
4305;feria;feria
4306;ngillatuan;ngillatu-a-n
4307;kimpaymün;kim-pa-ymün
4308;wullu;wul-lu
4309;operangey;opera-nge-y
4310;tukurpaenew;tuku-rpa-e-n-ew
4311;yafutuwe;yafutu-we
4312;ñuñoa;ñuñoa
4313;chilenongen;chileno-nge-n
4314;tüfamew;tüfa-mew
4315;willufkefuy;willuf-ke-fu-y
4316;haberm;haber-m
4317;mañiuko;mañiuko
4318;kimwlayafuiñ;kim-w-la-ya-fu-iñ
4319;kechungelmün;kechu-nge-l-mün
4320;kimnieiñ;kim-nie-iñ
4321;kulliñ;ku-l-l-iñ
4322;ngürü;ngürü
4323;angkümmekerkey;angk-üm-meke-rke-y
4324;amutunge;amu-tu-nge
4325;munuluküley;munu-lu-küle-y
4326;engün;engün
4327;papeltun;papel-tu-n
4328;fali;fali
4329;pütrüllefuy;pütrü-lle-fu-y
4330;entuan;entu-a-n
4331;feypiafuymi;fey-pi-a-fu-ymi
4332;kiñekeleweiñ;kiñe-ke-le-we-iñ
4333;entuñmangey;entu-ñma-nge-y
4334;ngenñmangefuy;ngen-ñma-nge-fu-y
4335;adnielu;ad-nie-lu
4336;kelulele;kelu-le-l-e
4337;areltu;arel-tu
4338;ngolliñmakey;ngolli-ñma-ke-y
4339;feyentulafiel;feyentu-l-a-fi-el
4340;feypiafuiñ;fey-pi-a-fu-iñ
4341;yeniekefuy;ye-nie-ke-fu-y
4342;fey;fey-
4343;ungumaymün;ungum-a-ymün
4344;akuñmay;aku-ñma-y
4345;ponsiku;ponsiku
4346;entumütrünlayay;entu-mütrün-la-ya-y
4347;fiñ;f-iñ
4348;pilmün;pi-l-mün
4349;lladkütuy;lladkü-tu-y
4350;amulepelayay;amu-le-pe-la-ya-y
4351;apellido;apellido
4352;kullimekeiñ;kulli-meke-iñ
4353;kaley;ka-le-y
4354;elungenole;elu-nge-no-l-e
4355;educacion;educacion
4356;wedwedküley;wedwed-küle-y
4357;piyawkeyngün;pi-yaw-ke-y-ngün
4358;küpan;küpa-n
4359;apoletuy;apo-le-tu-y
4360;chichay;chichay
4361;nierkey;nie-rke-y
4362;ayiay;ayi-a-y
4363;elungeael;elu-nge-a-el
4364;kareta;kareta
4365;kutrankawimi;kutrankaw-imi
4366;relkülelu;rel-küle-lu
4367;inaduami;ina-duam-i
4368;yewekey;yewe-ke-y
4369;küdawpakeyngün;küdaw-pa-ke-y-ngün
4370;sonda;sonda
4371;küpakefuy;küpa-ke-fu-y
4372;permitelay;permite-la-y
4373;i;i
4374;pirona;pirona
4375;ayukefingün;ayu-ke-fi-ngün
4376;prima;prima
4377;pifenew;pi-f-e-n-ew
4378;femnoliiñ;fem-no-li-iñ
4379;entuael;entu-a-el
4380;amuafuiñ;amu-a-fu-iñ
4381;tripayay;tripa-ya-y
4382;allkutun;allkutu-n
4383;inakaramtun;ina-ka-ramtu-n
4384;recuerdo;recuerdo
4385;pukem;pukem
4386;mapudungukülmün;mapudungu-kül-mün
4387;püllü;püllü
4388;yewael;ye-w-a-el
4389;ngillalmi;ngilla-l-mi
4390;operangetuy;opera-nge-tu-y
4391;amurumeli;amu-rume-l-i
4392;ingkatuchey;ingkatu-che-y
4393;llikalkefuy;llika-l-ke-fu-y
4394;sagrado;sagrado
4395;disco;disco
4396;ad;ad
4397;kimlayay;kim-la-ya-y
4398;golpe;golpe
4399;nütramkakelu;nütramka-ke-lu
4400;chengeay;che-nge-a-y
4401;femael;fem-a-el
4402;vez;vez
4403;nentutuy;nentu-tu-y
4404;allkutuael;allkutu-a-el
4405;lawentumekeymi;lawen-tu-meke-ymi
4406;langümngekey;langüm-nge-ke-y
4407;kelluken;kellu-ke-n
4408;pichikan;pichi-ka-n
4409;tami;ta-mi
4410;ketroleyngün;ketro-le-y-ngün
4411;amulen;amu-le-n
4412;mülerumele;müle-rume-l-e
4413;pikefeyñmew;pi-ke-f-e-yñ-mew
4414;feña;feña
4415;kimeltuniekeenew;kimel-tu-nie-ke-e-n-ew
4416;chemli;chem-l-i
4417;mansana;mansana
4418;ruflu;ruf-lu
4419;ella;ella
4420;tukulechi;tuku-le-chi
4421;ñi;ñi
4422;pichintu;pichi-ntu
4423;kümelkaley;küme-l-ka-le-y
4424;ayiwtuy;ayi-w-tu-y
4425;duamlayngün;duam-la-y-ngün
4426;feypingeken;fey-pi-nge-ke-n
4427;lawentu;lawen-tu-
4428;kimche;kim-che
4429;wedalkafiliñ;weda-l-ka-fi-l-iñ
4430;weñeñmangey;weñe-ñma-nge-y
4431;castellano;castellano
4432;ngeiñ;nge-iñ
4433;feyentufun;feyentu-fu-n
4434;rulpangey;rulpa-nge-y
4435;trarin;trari-n
4436;adumnieiñ;adum-nie-iñ
4437;proyecto;proyecto
4438;konan;kon-a-n
4439;epe;epe
4440;ayun;ayu-n
4441;pedingekefuy;pedi-nge-ke-fu-y
4442;llamkümkey;llamkü-m-ke-y
4443;pilan;pi-la-n
4444;rayi;ray-i
4445;küdawkelalen;küdaw-ke-la-le-n
4446;kimelngeael;kimel-nge-a-el
4447;wenüykawiyu;wenüy-ka-w-iyu
4448;anungechi;anungechi
4449;wiñodungutule;wiño-dungu-tu-l-e
4450;langümngeken;langüm-nge-ke-n
4451;chemngelay;chem-nge-la-y
4452;konael;kon-a-el
4453;desmayay;desmaya-y
4454;lucho;lucho
4455;dungulerpuy;dungu-le-rpu-y
4456;ngillalay;ngilla-la-y
4457;ngillaleyew;ngilla-l-e-y-ew
4458;ayiwüy;ayi-wü-y
4459;ngillay;ngilla-y
4460;dia;d-i-a
4461;nguyuay;nguyu-a-y
4462;küpawirin;küpa-wiri-n
4463;llikan;llika-n
4464;dullituyeeyew;dulli-tu-ye-e-y-ew
4465;llikalkelafuy;llika-l-ke-la-fu-y
4466;konlu;kon-lu
4467;compartimos;compartimos
4468;elkelay;el-ke-la-y
4469;ayeñmangeymi;aye-ñma-nge-ymi
4470;piymi;pi-ymi
4471;nütramkaymi;nütramka-ymi
4472;fandera;fandera
4473;lamngen;lamngen
4474;amuli;amu-l-i
4475;wallpachemngekefuy;wall-pa-chem-nge-ke-fu-y
4476;novia;novia
4477;enseñapamupaiñ;enseña-pa-mu-pa-iñ
4478;ketrayawi;ketra-yaw-i
4479;fendeael;fende-a-el
4480;tukuyawlngey;tuku-yaw-l-nge-y
4481;pingechi;pi-nge-chi
4482;idioma;idioma
4483;kimniefuiñ;kim-nie-fu-iñ
4484;me;-me
4485;kuntuley;kuntu-le-y
4486;plato;plato
4487;allküngelay;allkü-nge-la-y
4488;nütramkakefiel;nütramka-ke-fi-el
4489;hola;hola
4490;puwlu;puw-lu
4491;adentukey;adentu-ke-y
4492;kimnolmi;kim-no-l-mi
4493;stron;stron
4494;pikeymün;pi-ke-ymün
4495;wedwedngekelafuy;wedwed-nge-ke-la-fu-y
4496;pataka;pataka
4497;akucha;akucha
4498;faley;fal-e-y
4499;ülkefuy;ü-l-ke-fu-y
4500;ngekelay;nge-ke-la-y
4501;chemu;chemu
4502;entuymi;entu-ymi
4503;duamnolu;duam-no-lu
4504;falingetukefuy;fali-nge-tu-ke-fu-y
4505;walle;walle
4506;ngenngeiñ;ngen-nge-iñ
4507;mülemülengepakey;müle-mü-le-nge-pa-ke-y
4508;wilitukey;wili-tu-ke-y
4509;mapuchengenrkeno;mapuche-nge-n-rke-no
4510;ngoymantukuaymi;ngoyma-n-tuku-a-ymi
4511;nierkefuy;nie-rke-fu-y
4512;feyentukefuiñ;feyentu-ke-fu-iñ
4513;nieyu;nie-yu
4514;werküenew;werkü-e-n-ew
4515;liwen;liwen
4516;ülkantuyawkey;ülkantu-yaw-ke-y
4517;kümelkalekefuy;küme-l-ka-le-ke-fu-y
4518;weupife;weupi-fe
4519;puwkey;puw-ke-y
4520;pemeafiñ;pe-me-af-iñ
4521;entregayafiel;entrega-ya-fi-el
4522;llikalkaenew;llika-l-ka-e-n-ew
4523;feypikefiiñ;fey-pi-ke-fi-iñ
4524;küpalkey;küpal-ke-y
4525;amukelafuy;amu-ke-la-fu-y
4526;sala;sala
4527;wingkadungun;wingkadungu-n
4528;kellueyew;kellu-e-y-ew
4529;kimelael;kimel-a-el
4530;trempuramlu;trem-pura-m-lu
4531;pemefin;pe-me-fi-n
4532;guarani;guarani
4533;iyaelwe;iyael-we
4534;kimwingkadungukelafuy;kim-wingkadungu-ke-la-fu-y
4535;kimelngelayngün;kimel-nge-la-y-ngün
4536;kimayu;kim-a-yu
4537;fotüm;fotüm
4538;tremlu;trem-lu
4539;kintun;kintu-n
4540;konalu;kon-a-lu
4541;wechedomo;weche-domo
4542;pilaenew;pi-la-e-n-ew
4543;dewmaniekey;dewma-nie-ke-y
4544;chayi;chayi
4545;kullitu;kulli-tu
4546;umawtuwelay;umaw-tu-we-la-y
4547;küdawwelayan;küdaw-we-la-ya-n
4548;kewakapafiy;kewa-ka-pa-fi-y
4549;mamüll;mamüll
4550;kümelkeael;küme-l-ke-a-el
4551;pekelafun;pe-ke-la-fu-n
4552;uno;uno
4553;kurengele;kure-nge-l-e
4554;poyenngekey;poyen-nge-ke-y
4555;domingo;domingo
4556;chile;chile
4557;yallkeetew;yall-ke-e-t-ew
4558;sañchu;sañchu
4559;foltraleyu;foltra-le-yu
4560;kawiñtukeyngün;kawiñ-tu-ke-y-ngün
4561;truriñ;trur-iñ
4562;akule;aku-l-e
4563;indigenangen;indigena-nge-n
4564;katrumelayafimün;katru-me-la-ya-fi-mün
4565;in;i-n
4566;niekulliñwe;nie-kulliñ-we
4567;sergio;sergio
4568;feypifiyu;fey-pi-fi-yu
4569;reloj;reloj
4570;nieto;nieto
4571;chumnon;chum-no-n
4572;estudiayaiñ;estudia-ya-iñ
4573;weñengepakalayay;weñe-nge-pa-ka-la-ya-y
4574;tripakülnge;tripa-kül-nge
4575;ngulalayatun;ngula-la-ya-tu-n
4576;kupulwe;kupulwe
4577;kullingekey;kulli-nge-ke-y
4578;kimdungun;kim-dungu-n
4579;pelowün;pelo-w-ün
4580;nochikechi;nochi-kechi
4581;nieliñ;nie-l-iñ
4582;aaa;aaa
4583;wesha;wesha
4584;ülkantumekey;ülkantu-meke-y
4585;pal;pal
4586;eluniemuiñ;elu-nie-mu-iñ
4587;eluwün;eluwün
4588;purrutukeyngün;purru-tu-ke-y-ngün
4589;wedapayafuy;weda-pa-ya-fu-y
4590;nütramkafiñ;nütramka-fi-ñ
4591;kewakeiñ;kewa-ke-iñ
4592;kachakefulmi;kacha-ke-fu-l-mi
4593;kimelelumew;kimel-e-lu-mew
4594;dungumekey;dungu-meke-y
4595;püzümngekey;püzüm-nge-ke-y
4596;küdawlmün;küdaw-l-mün
4597;kimeltuafuel;kimel-tu-a-fu-el
4598;piafuy;pi-a-fu-y
4599;inayawkelafin;ina-yaw-ke-la-fi-n
4600;müleiñ;müle-iñ
4601;ngelu;nge-lu
4602;küpayaymi;küpa-ya-ymi
4603;kelluniengele;kellu-nie-nge-l-e
4604;kalül;kalül
4605;dewmakelefuy;dewma-ke-le-fu-y
4606;macul;macul
4607;ayetukelayafimi;aye-tu-ke-la-ya-fi-mi
4608;manday;manda-y
4609;entuafuymi;entu-a-fu-ymi
4610;kimpaymi;kim-pa-ymi
4611;kude;kude-
4612;kechu;kechu
4613;muntuñmarkefiy;muntu-ñma-rke-fi-y
4614;regle;regle
4615;vaquilla;vaquilla
4616;kellunietew;kellu-nie-t-ew
4617;küdawkefuy;küdaw-ke-fu-y
4618;tuwkefuy;tuw-ke-fu-y
4619;ruparumey;rupa-rume-y
4620;umawkefuy;umaw-ke-fu-y
4621;tripayael;tripa-ya-el
4622;pofreleiñ;pofre-le-iñ
4623;katrungeken;katru-nge-ke-n
4624;kimmapudunguael;kim-mapudungu-a-el
4625;punetukungey;pune-tuku-nge-y
4626;rakiñ;rakiñ
4627;konchi;kon-chi
4628;lifküleael;lif-küle-a-el
4629;dewmayngün;dewma-y-ngün
4630;aflu;af-lu
4631;chemkerkey;chem-ke-rke-y
4632;chemkülekefuy;chem-küle-ke-fu-y
4633;tallangetukey;talla-nge-tu-ke-y
4634;ngoymangey;ngoyma-nge-y
4635;elukefuy;elu-ke-fu-y
4636;wenchelele;wenche-le-l-e
4637;horay;hora-y
4638;entuñmaafimi;entu-ñma-a-fi-mi
4639;pekefin;pe-ke-fi-n
4640;fütay;füta-y
4641;iñchiw;iñ-chi-w
4642;wallñmakefueyew;wall-ñma-ke-fu-e-y-ew
4643;feypingeymi;fey-pi-nge-ymi
4644;miyawimu;miyaw-imu
4645;dullitumekeiñ;dulli-tu-meke-iñ
4646;operacion;operacion
4647;yefiel;ye-fi-el
4648;utrufnagafuy;utruf-nag-a-fu-y
4649;ayetukelafimi;aye-tu-ke-la-fi-mi
4650;ngüñüleyu;ngüñü-le-yu
4651;amuiñ;amu-iñ
4652;mapuchedungukefun;mapuche-dungu-ke-fu-n
4653;nico;nico
4654;agustina;agustina
4655;chengeael;che-nge-a-el
4656;pikey;pi-ke-y
4657;malle;malle
4658;kütral;kütral
4659;chemkun;chemkun
4660;ülkantufengeael;ülkantu-fe-nge-a-el
4661;niekefuy;nie-ke-fu-y
4662;amuael;amu-a-el
