;palabra;segmentacion
6205;petu;['petu']
6206;tami;['ta','-mi']
6207;rupanon;['rupa','-no','-n']
6208;fey;['fey']
6209;ta;['ta']
6210;püle;['püle']
6211;küpange;['küpa','-nge']
6212;pienew;['pi','-e','-n','-ew']
6213;miñche;['miñche']
6214;chang;['chang']
6215;tukurpaenew;['tuku','-rpa','-e','-n','-ew']
6216;kiñe;['kiñe']
6217;pañilwe;['pañilwe']
6218;che;['che']
6219;chumngelu;['chumngelu']
6220;amta;['amta']
6221;femngen;['fem','-nge','-n']
6222;pifin;['pi','-fi','-n']
6223;yenieafuymi;['ye','-nie','-a','-fu','-ymi']
6224;ta;['ta']
6225;chem;['chem']
6226;chi;['chi']
6227;cuchillo;['cuchillo']
6228;yenieafuymi;['ye','-nie','-a','-fu','-ymi']
6229;tralka;['tralka']
6230;feymew;['feymew']
6231;ta;['ta']
6232;kom;['kom']
6233;che;['che']
6234;femngey;['fem','-nge','-y']
6235;ta;['ta']
6236;ti;['ti']
6237;fey;['fey']
6238;ta;['ta']
6239;no;['no']
6240;iney;['iney']
6241;rume;['rume']
6242;ta;['ta']
6243;presidentenge-l-e;['presidente','-nge','-l'e']
6244;rume;['rume']
6245;ta;['ta']
6246;igual;['igual']
6247;malukakefiiñ;['malu','-ka','-ke','-fi','-iñ']
6248;pienew;['pi','-e','-n','-ew']
6249;nawputulu;['naw','-pu','-tu','-lu']
6250;iñche;['iñche']
6251;ka;['ka']
6252;malukangen;['malu','-ka','-nge','-n']
6253;malukañmangen;['malu','-ka','-ñma','-nge','-n']
6254;tañi;['ta','-ñi']
6255;yenieel;['ye','-nie','-el']
6256;tañi;['ta','-ñi']
6257;weshakelu;['weshakelu']
6258;chem;['chem']
6259;yenieel;['ye','-nie','-el']
6260;iñche;['iñche']
6261;feychi;['fey','-chi']
6262;pañilwe;['pañilwe']
6263;kimkerkey;['kim','-ke','-rke','-y']
6264;yeniengen;['ye','-nie','-nge','-n']
6265;acero;['acero']
6266;piy;['pi','-y']
6267;wirarkerkey;['wira','-rke','-rke','-y']
6268;kiñe;['kiñe']
6269;pichi;['pichi']
6270;pitu;['pitu']
6271;ta;['ta']
6272;wirarkey;['wira','-rke','-y']
6273;ta;['ta']
6274;yenielu;['ye','-nie','-lu']
6275;che;['che']
6276;yeniele;['ye','-nie','-l'e']
6277;chem;['chem']
6278;rume;['rume']
6279;ta;['ta']
6280;entuñmangekey;['entu','-ñma','-nge','-ke','-y']
6281;muntuñmangekey;['muntu','-ñma','-nge','-ke','-y']
6282;rumekelay;['rume','-ke','-la','-y']
6283;feychi;['fey','-chi']
6284;feymew;['feymew']
6285;wula;['wula']
6286;puwün;['puw','-ün']
6287;konpun;['kon','-pu','-n']
6288;puran;['pura','-n']
6289;chi;['chi']
6290;pañilwe;['pañilwe']
6291;üñüm;['üñüm']
6292;mew;['mew']
6293;Rupay;['rupa','-y']
6294;kiñe;['kiñe']
6295;hora;['hora']
6296;peno;['peno']
6297;fey;['fey']
6298;ta;['ta']
6299;tripay;['tripa','-y']
6300;tripay;['tripa','-y']
6301;tripay;['tripa','-y']
6302;tripay;['tripa','-y']
6303;tripay;['tripa','-y']
6304;awtu;['awtu']
6305;reke;['reke']
6306;repente;['repente']
6307;wenu;['wenu']
6308;purarumey;['pura','-rume','-y']
6309;wenu;['wenu']
6310;purarumey;['pura','-rume','-y']
6311;puray;['pura','-y']
6312;puray;['pura','-y']
6313;puray;['pura','-y']
6314;iñche;['iñche']
6315;kom;['kom']
6316;püle;['püle']
6317;adkintumeken;['adkintu','-meke','-n']
6318;pefin;['pe','-fi','-n']
6319;pütrün;['pütrün']
6320;ruka;['ruka']
6321;Santiago;['santiago']
6322;ruka;['ruka']
6323;kom;['kom']
6324;püle;['püle']
6325;doy;['doy']
6326;wenu;['wenu']
6327;püle;['püle']
6328;doy;['doy']
6329;pepelayan;['pe','-pe','-la','-ya','-n']
6330;ruka;['ruka']
6331;pin;['pi','-n']
6332;femlan;['fem','-la','-n']
6333;doy;['doy']
6334;puralu;['pura','-lu']
6335;trukur;['trukur']
6336;nagi;['nag','-i']
6337;ta;['ta']
6338;mapu;['mapu']
6339;trukur;['trukur']
6340;nagi;['nag','-i']
6341;mapu;['mapu']
6342;pengelay;['pe','-nge','-la','-y']
6343;ta;['ta']
6344;ruka;['ruka']
6345;re;['re']
6346;trukur;['trukur']
6347;müten;['müten']
6348;pen;['pe','-n']
6349;chumngechi;['chumngechi']
6350;mülekey;['müle','-ke','-y']
6351;kal;['kal']
6352;ufisa;['ufisa']
6353;lig;['lig']
6354;kal;['kal']
6355;ufisa;['ufisa']
6356;feley;['fele','-y']
6357;ta;['ta']
6358;mapu;['mapu']
6359;chem;['chem']
6360;no;['no']
6361;rume;['rume']
6362;pelan;['pe','-la','-n']
6363;adkintun;['adkintu','-n']
6364;feychi;['fey','-chi']
6365;adkintuwe;['adkintu','-we']
6366;mew;['mew']
6367;pelontuwe;['pelon','-tu','-we']
6368;mew;['mew']
6369;fey;['fey']
6370;nagadkintun;['nag','-adkintu','-n']
6371;nageltu;['nag','-el','-tu']
6372;mapu;['mapu']
6373;utrufnagrumele;['utruf','-nag','-rume','-l'e']
6374;tüfachi;['tüfa','-chi']
6375;pañilwe;['pañilwe']
6376;üñüm;['üñüm']
6377;kom;['kom']
6378;layafuiñ;['la','-ya','-fu','-iñ']
6379;müna;['müna']
6380;weda;['weda']
6381;chumngelu;['chumngelu']
6382;chi;['chi']
6383;küpan;['küpa','-n']
6384;tüfachi;['tüfa','-chi']
6385;pañilwe;['pañilwe']
6386;üñüm;['üñüm']
6387;mew;['mew']
6388;pin;['pi','-n']
6389;tañi;['ta','-ñi']
6390;rakiduam;['rakiduam']
6391;fey;['fey']
6392;tüfamew;['tüfa','-mew']
6393;ruf;['ruf']
6394;layafun;['la','-ya','-fu','-n']
6395;ta;['ta']
6396;trananagrume-l-e;['trana','-nag','-rume','-l'e']
6397;amuley;['amu','-le','-y']
6398;amuley;['amu','-le','-y']
6399;pilerpuy;['pi','-le','-rpu','-y']
6400;müten;['müten']
6401;ta;['ta']
6402;ti;['ti']
6403;pañilwe;['pañilwe']
6404;üñüm;['üñüm']
6405;pütrün;['pütrün']
6406;che;['che']
6407;amuley;['amu','-le','-y']
6408;feymew;['feymew']
6409;pütrün;['pütrün']
6410;che;['che']
6411;yekerkey;['ye','-ke','-rke','-y']
6412;feymew;['feymew']
6413;welle-welle-tuy;['welle-welle','-tu','-y']
6414;ñi;['ñi']
6415;longko;['longko']
6416;ka;['ka']
6417;newen;['newen']
6418;mülerkey;['müle','-rke','-y']
6419;ta;['ta']
6420;wenu;['wenu']
6421;ka;['ka']
6422;kuruf;['kuruf']
6423;fentren;['fentren']
6424;kuruf;['kuruf']
6425;feychi;['fey','-chi']
6426;rupalu;['rupa','-lu']
6427;rumelu;['rume','-lu']
6428;feychi;['fey','-chi']
6429;kuruf;['kuruf']
6430;mew;['mew']
6431;chew;['chew']
6432;ñi;['ñi']
6433;mülen;['müle','-n']
6434;fentren;['fentren']
6435;kuruf;['kuruf']
6436;wallowallotuy;['wallo-wallo','-tu','-y']
6437;ta;['ta']
6438;ti;['ti']
6439;pañilwe;['pañilwe']
6440;üñüm;['üñüm']
6441;llikan;['llika','-n']
6442;pichiñ;['pichiñ']
6443;utrufnagrumele;['utruf','-nag','-rume','-l'e']
6444;tüfachi;['tüfa','-chi']
6445;pañilwe;['pañilwe']
6446;üñüm;['üñüm']
6447;chumafuiñ;['chum','-a','-fu','-iñ']
6448;chi;['chi']
6449;kom;['kom']
6450;lapelayafuiñ;['la','-pe','-la','-ya','-fu','-iñ']
6451;pin;['pi','-n']
6452;wenu;['wenu']
6453;dew;['dew']
6454;felen;['fele','-n']
6455;tüfa;['tüfa']
6456;chumafun;['chum','-a','-fu','-n']
6457;kay;['kay']
6458;pin;['pi','-n']
6459;feymew;['feymew']
6460;kiñe;['kiñe']
6461;hora;['hora']
6462;peno;['peno']
6463;epu;['epu']
6464;hora;['hora']
6465;peno;['peno']
6466;kimwetulan;['kim','-we','-tu','-la','-n']
6467;petu;['petu']
6468;welu;['welu']
6469;fey;['fey']
6470;puwi;['puw','-i']
6471;ta;['ta']
6472;Peru;['Peru']
6473;ñochi-kechi;['ñochi','-kechi']
6474;nagi;['nag','-i']
6475;ñochikechi;['ñochi','-kechi']
6476;nagi;['nag','-i']
6477;wallñmatuy;['wall','-ñma','-tu','-y']
6478;lafken;['lafken']
6479;ka;['ka']
6480;fentren;['fentren']
6481;ko;['ko']
6482;fey;['fey']
6483;tüfa;['tüfa']
6484;mew;['mew']
6485;amurumenole;['amu','-rume','-no','-l'e']
6486;chi;['chi']
6487;motor;['motor']
6488;trananagaiñ;['trana','-nag','-a','-iñ']
6489;tüfa;['tüfa']
6490;mew;['mew']
6491;ñamkonafuiñ;['ñam','-kon','-a','-fu','-iñ']
6492;ko;['ko']
6493;mew;['mew']
6494;ka;['ka']
6495;pin;['pi','-n']
6496;tañi;['ta','-ñi']
6497;rakiduam;['rakiduam']
6498;feymew;['feymew']
6499;nagpuy;['nag','-pu','-y']
6500;nawpulu;['naw','-pu','-lu']
6501;iñche;['iñche']
6502;welleley;['welle','-le','-y']
6503;ñi;['ñi']
6504;longko;['longko']
6505;kimlan;['kim','-la','-n']
6506;chew;['chew']
6507;ñi;['ñi']
6508;puwün;['puw','-ün']
6509;chew;['chew']
6510;tañi;['ta','-ñi']
6511;nawpun;['naw','-pu','-n']
6512;feymew;['feymew']
6513;nawpulu;['naw','-pu','-lu']
6514;iñche;['iñche']
6515;fillke;['fill','-ke']
6516;ad;['ad']
6517;che;['che']
6518;pen;['pe','-n']
6519;kiñeke;['kiñe','-ke']
6520;fey;['fey']
6521;engün;['engün']
6522;chumngelu;['chumngelu']
6523;amta;['amta']
6524;ramtun;['ramtu','-n']
6525;wüne;['wüne']
6526;puwlu;['puw','-lu']
6527;iñche;['iñche']
6528;fey;['fey']
6529;kiñe;['kiñe']
6530;fandera;['fandera']
6531;mew;['mew']
6532;perumen;['pe','-rume','-n']
6533;purapulu;['pura','-pu','-lu']
6534;dew;['dew']
6535;mapu;['mapu']
6536;mew;['mew']
6537;kiñe;['kiñe']
6538;trokiñ;['trokiñ']
6539;che;['che']
6540;pütrün;['pütrün']
6541;che;['che']
6542;fandera;['fandera']
6543;reke;['reke']
6544;kiñe;['kiñe']
6545;pañu;['pañu']
6546;mew;['mew']
6547;kiñe;['kiñe']
6548;papel;['papel']
6549;mew;['mew']
6550;kiñeke;['kiñe','-ke']
6551;tukuley;['tuku','-le','-y']
6552;ñi;['ñi']
6553;üy;['üy']
6554;witra-n-pura-m-i;['witra','-n-pura','-m','-i']
6555;kiñe;['kiñe']
6556;mamüll;['mamüll']
6557;mew;['mew']
6558;engün;['engün']
6559;feymew;['feymew']
6560;feypiy;['fey','-pi','-y']
6561;kiñe;['kiñe']
6562;üytungen;['üy','-tu','-nge','-n']
6563;iñche;['iñche']
6564;ñi;['ñi']
6565;üy;['üy']
6566;chumngechi;['chumngechi']
6567;kimenew;['kim','-e','-n','-ew']
6568;tüfa;['tüfa']
6569;engün;['engün']
6570;pin;['pi','-n']
6571;tañi;['ta','-ñi']
6572;rakiduam;['rakiduam']
6573;mew;['mew']
6574;ka;['ka']
6575;mapu;['mapu']
6576;che;['che']
6577;kimenew;['kim','-e','-n','-ew']
6578;ñi;['ñi']
6579;üy;['üy']
6580;feymew;['feymew']
6581;feypiy;['fey','-pi','-y']
6582;Hector;['Hector']
6583;Mariano;['Mariano']
6584;Lider;['lider']
6585;mapuche;['mapuche']
6586;kintupefiiñ;['kintu','-pe','-fi','-iñ']
6587;piy;['pi','-y']
6588;fey;['fey']
6589;pefin;['pe','-fi','-n']
6590;chi;['chi']
6591;papel;['papel']
6592;mew;['mew']
6593;kiñe;['kiñe']
6594;fütra;['fütra']
6595;papel;['papel']
6596;mew;['mew']
6597;aaa;['aaa']
6598;chumngechi;['chumngechi']
6599;anay;['anay']
6600;tüfachi;['tüfa','-chi']
6601;dungu;['dungu']
6602;kimenew;['kim','-e','-n','-ew']
6603;no;['no']
6604;am;['am']
6605;chi;['chi']
6606;pin;['pi','-n']
6607;tañi;['ta','-ñi']
6608;rakiduam;['rakiduam']
6609;mew;['mew']
6610;feymew;['feymew']
6611;yepaenew;['ye','-pa','-e','-n','-ew']
6612;chi;['chi']
6613;che;['che']
6614;ñi;['ñi']
6615;yeaetew;['ye','-a','-e','-t','-ew']
6616;feychi;['fey','-chi']
6617;unifersidad;['unifersidad']
6618;mew;['mew']
6619;ka;['ka']
6620;ad;['ad']
6621;nieyngün;['nie','-y','-ngün']
6622;mapuchekechiley;['mapuche','-kechi','-le','-y']
6623;ñi;['ñi']
6624;ad;['ad']
6625;engün;['engün']
6626;welu;['welu']
6627;mapudungulay;['mapudungu','-la','-y']
6628;engün;['engün']
6629;tüfa;['tüfa']
6630;mew;['mew']
6631;ta;['ta']
6632;mapuchekechiley;['mapuche','-kechi','-le','-y']
6633;chi;['chi']
6634;che;['che']
6635;ñi;['ñi']
6636;ad;['ad']
6637;ka;['ka']
6638;pin;['pi','-n']
6639;wingkakechilelay;['wingka','-kechi','-le','-la','-y']
6640;engün;['engün']
6641;kurü;['kurü']
6642;che;['che']
6643;kiñeke;['kiñe','-ke']
6644;ñi;['ñi']
6645;foro;['foro']
6646;niey;['nie','-y']
6647;kiñeke;['kiñe','-ke']
6648;kiñe;['kiñe']
6649;pañilwe;['pañilwe']
6650;reke;['reke']
6651;ka;['ka']
6652;foro;['foro']
6653;nieyngün;['nie','-y','-ngün']
6654;chumngechi;['chumngechi']
6655;che;['che']
6656;am;['am']
6657;chi;['chi']
6658;pin;['pi','-n']
6659;feymew;['feymew']
6660;yengen;['ye','-nge','-n']
6661;kiñe;['kiñe']
6662;unifersidad;['unifersidad']
6663;mew;['mew']
6664;San;['San']
6665;Marcos;['Marcos']
6666;pingey;['pi','-nge','-y']
6667;chi;['chi']
6668;unifersidad;['unifersidad']
6669;feychi;['fey','-chi']
6670;kimelwe;['kimel','-we']
6671;ruka;['ruka']
6672;pepufin;['pe','-pu','-fi','-n']
6673;rume;['rume']
6674;wedalkaley;['weda','-l','-ka','-le','-y']
6675;chi;['chi']
6676;ruka;['ruka']
6677;niekulliñwe;['nie','-kulliñ','-we']
6678;reke;['reke']
6679;kechiley;['kechi','-le','-y']
6680;chew;['chew']
6681;ñi;['ñi']
6682;müleken;['müle','-ke','-n']
6683;kulliñ;['kulliñ']
6684;feley;['fele','-y']
6685;chumngechi;['chumngechi']
6686;universidad;['universidad']
6687;müna;['müna']
6688;pobreleyngün;['pobre','-le','-y','-ngün']
6689;am;['am']
6690;chi;['chi']
6691;tüfa;['tüfa']
6692;unifersidad;['unifersidad']
6693;ta;['ta']
6694;ti;['ti']
6695;pingen;['pi','-nge','-n']
6696;füta;['füta']
6697;kimelwe;['kimel','-we']
6698;ruka;['ruka']
6699;ta;['ta']
6700;ti;['ti']
6701;doy;['doy']
6702;wünenküley;['wüne','-n','-küle','-y']
6703;tüfachi;['tüfa','-chi']
6704;unifersidad;['unifersidad']
6705;kom;['kom']
6706;unifersidad;['unifersidad']
6707;reke;['reke']
6708;pingen;['pi','-nge','-n']
6709;tañi;['ta','-ñi']
6710;ramtulu;['ramtu','-lu']
6711;iñche;['iñche']
6712;feymew;['feymew']
6713;müley;['müle','-y']
6714;ka;['ka']
6715;niewe;['nie','-we']
6716;rayen;['rayen']
6717;flor;['flor']
6718;müley;['müle','-y']
6719;metawe;['metawe']
6720;miñche;['miñche']
6721;metawe;['metawe']
6722;müley;['müle','-y']
6723;kiñe;['kiñe']
6724;dungu;['dungu']
6725;kechu;['kechu']
6726;pataka;['pataka']
6727;tripantü;['tripantü']
6728;niey;['nie','-y']
6729;feychi;['fey','-chi']
6730;metawe;['metawe']
6731;pienew;['pi','-e','-n','-ew']
6732;chi;['chi']
6733;yenieetew;['ye','-nie','-e','-t','-ew']
6734;nütramkaenew;['nütramka','-e','-n','-ew']
6735;tüfachi;['tüfa','-chi']
6736;unifersidad;['unifersidad']
6737;niey;['nie','-y']
6738;ta;['ta']
6739;kechu;['kechu']
6740;pataka;['pataka']
6741;tripantü;['tripantü']
6742;pütrün;['pütrün']
6743;tripantü;['tripantü']
6744;akulu;['aku','-lu']
6745;ta;['ta']
6746;ti;['ti']
6747;pu;['pu']
6748;wingka;['wingka']
6749;ta;['ta']
6750;fey;['fey']
6751;ta;['ta']
6752;dewmapuyngün;['dewma','-pu','-y','-ngün']
6753;ta;['ta']
6754;ti;['ti']
6755;pienew;['pi','-e','-n','-ew']
6756;feyngey;['fey','-nge','-y']
6757;am;['am']
6758;chi;['chi']
6759;may;['may']
6760;feymew;['feymew']
6761;wula;['wula']
6762;falin;['fali','-n']
6763;tufin;['tu','-fi','-n']
6764;chi;['chi']
6765;unifersidad;['unifersidad']
6766;kimnolu;['kim','-no','-lu']
6767;am;['am']
6768;iñche;['iñche']
6769;chi;['chi']
6770;piam;['piam']
6771;pinolu;['pi','-no','-lu']
6772;am;['am']
6773;ñi;['ñi']
6774;tunten;['tunten']
6775;tripantü;['tripantü']
6776;nien;['nie','-n']
6777;ta;['ta']
6778;femngechi;['femngechi']
6779;rakiduamün;['rakiduam','-ün']
6780;welu;['welu']
6781;kimlu;['kim','-lu']
6782;iñche;['iñche']
6783;müna;['müna']
6784;amatufin;['amatu','-fi','-n']
6785;ooo;['o','-o','-o']
6786;iñche;['iñche']
6787;kimpan;['kim','-pa','-n']
6788;tüfachi;['tüfa','-chi']
6789;fütra;['fütra']
6790;kimelwe;['kimel','-we']
6791;ruka;['ruka']
6792;fentren;['fentren']
6793;kuyfi;['kuyfi']
6794;ñi;['ñi']
6795;niey;['nie','-y']
6796;feychi;['fey','-chi']
6797;chem;['chem']
6798;tañi;['ta','-ñi']
6799;orkon;['orkon']
6800;niey;['nie','-y']
6801;ta;['ta']
6802;mamüllngelay;['mamüll','-nge','-la','-y']
6803;fotrangey;['fotra','-nge','-y']
6804;fotra;['fotra']
6805;fotra;['fotra']
6806;mew;['mew']
6807;munuluküley;['munu','-lu','-küle','-y']
6808;ruparumele;['rupa','-rume','-l'e']
6809;kiñe;['kiñe']
6810;fütra;['fütra']
6811;neyen;['neyen']
6812;tüfa;['tüfa']
6813;ta;['ta']
6814;utrufnagafuy;['utruf','-nag','-a','-fu','-y']
6815;pin;['pi','-n']
6816;tañi;['ta','-ñi']
6817;rakiduam;['rakiduam']
6818;mew;['mew']
6819;iñchiñ;['iñchiñ']
6820;dew;['dew']
6821;rupalu;['rupa','-lu']
6822;tüfachi;['tüfa','-chi']
6823;pais;['pais']
6824;mew;['mew']
6825;kiñe;['kiñe']
6826;fütra;['fütra']
6827;neyen;['neyen']
6828;we;['we']
6829;rupalu;['rupa','-lu']
6830;neyen;['neyen']
6831;taiñ;['ta','-iñ']
6832;che;['che']
6833;tamün;['ta','-mün']
6834;ta;['ta']
6835;feychi;['fey','-chi']
6836;pais;['pais']
6837;mew;['mew']
6838;fey;['fey']
6839;ta;['ta']
6840;longkontukuniefin;['longko','-tuku','-nie','-fi','-n']
6841;llikalen;['llika','-le','-n']
6842;reke;['reke']
6843;taiñ;['ta','-iñ']
6844;mülerumeael;['müle','-rume','-a','-el']
6845;ta;['ta']
6846;neyen;['neyen']
6847;mülele;['müle','-l'e']
6848;neyen;['neyen']
6849;mülerumele;['müle','-rume','-l'e']
6850;neyen;['neyen']
6851;tüfachi;['tüfa','-chi']
6852;Peru;['Peru']
6853;mew;['mew']
6854;utrufnagay;['utruf','-nag','-a','-y']
6855;tüfachi;['tüfa','-chi']
6856;ruka;['ruka']
6857;re;['re']
6858;fotra;['fotra']
6859;ruka;['ruka']
6860;feymew;['feymew']
6861;chillkatupuiñ;['chillkatu','-pu','-iñ']
6862;pepun;['pe','-pu','-n']
6863;ka;['ka']
6864;che;['che']
6865;akuy;['aku','-y']
6866;fillke;['fill','-ke']
6867;pais;['pais']
6868;che;['che']
6869;anümchengelu;['anüm','-che','-nge','-lu']
6870;indigenangelu;['indigena','-nge','-lu']
6871;fillke;['fill','-ke']
6872;dungu;['dungu']
6873;fillke;['fill','-ke']
6874;nütram;['nütram']
6875;akuley;['aku','-le','-y']
6876;engün;['engün']
6877;fillke;['fill','-ke']
6878;ad;['ad']
6879;nieyngün;['nie','-y','-ngün']
6880;ka;['ka']
6881;fey;['fey']
6882;dunguliñ;['dungu','-l','-iñ']
6883;iñchiñ;['iñchiñ']
6884;taiñ;['ta','-iñ']
6885;dungun;['dungu','-n']
6886;mew;['mew']
6887;taiñ;['ta','-iñ']
6888;anümche;['anüm','-che']
6889;dungun;['dungu','-n']
6890;mew;['mew']
6891;kimwlayafuiñ;['kim','-w','-la','-ya','-fu','-iñ']
6892;indigenangey;['indigena','-nge','-y']
6893;welu;['welu']
6894;ka;['ka']
6895;kewün;['kewün']
6896;kimniey;['kim','-nie','-y']
6897;ka;['ka']
6898;dungu;['dungu']
6899;nieyngün;['nie','-y','-ngün']
6900;feymew;['feymew']
6901;inakaramtun;['ina','-ka','-ramtu','-n']
6902;fentren;['fentren']
6903;nütramkan;['nütramka','-n']
6904;ramtun;['ramtu','-n']
6905;chumngechiley;['chumngechi','-le','-y']
6906;tamun;['ta','-mun']
6907;mongen;['mongen']
6908;uyew;['uyew']
6909;chumngechiley;['chumngechi','-le','-y']
6910;tami;['ta','-mi']
6911;mongen;['mongen']
6912;tamun;['ta','-mun']
6913;pais;['pais']
6914;mew;['mew']
6915;dungukeymün;['dungu','-ke','-ymün']
6916;tamun;['ta','-mun']
6917;kewün;['kewün']
6918;tamun;['ta','-mun']
6919;anüm;['anüm']
6920;dungun;['dungu','-n']
6921;pifin;['pi','-fi','-n']
6922;kiñeke;['kiñe','-ke']
6923;feypiy;['fey','-pi','-y']
6924;femlaiñ;['fem','-la','-iñ']
6925;ka;['ka']
6926;wecheke;['weche','-ke']
6927;che;['che']
6928;ta;['ta']
6929;dunguwelay;['dungu','-we','-la','-y']
6930;füchake;['fücha','-ke']
6931;che;['che']
6932;müten;['müten']
6933;ta;['ta']
6934;dungukey;['dungu','-ke','-y']
6935;iñche;['iñche']
6936;tañi;['ta','-ñi']
6937;kuku;['kuku']
6938;tañi;['ta','-ñi']
6939;chuchu;['chuchu']
6940;ta;['ta']
6941;kimelenew;['kimel','-e','-n','-ew']
6942;tüfachi;['tüfa','-chi']
6943;dungu;['dungu']
6944;tañi;['ta','-ñi']
6945;dungu;['dungu']
6946;tañi;['ta','-ñi']
6947;ñuke;['ñuke']
6948;ta;['ta']
6949;kimlay;['kim','-la','-y']
6950;tüfachi;['tüfa','-chi']
6951;dungu;['dungu']
6952;piy;['pi','-y']
6953;ta;['ta']
6954;kiñeke;['kiñe','-ke']
6955;feymew;['feymew']
6956;rakiduamün;['rakiduam','-ün']
6957;iñchiñ;['iñchiñ']
6958;reke;['reke']
6959;felerkey;['fele','-rke','-y']
6960;ta;['ta']
6961;ti;['ti']
6962;ka;['ka']
6963;ramtufin;['ramtu','-fi','-n']
6964;chumley;['chum','-le','-y']
6965;ta;['ta']
6966;pu;['pu']
6967;Estado;['estado']
6968;kellumekeeymew;['kellu','-meke','-e','-ym','-ew']
6969;kay;['kay']
6970;kellulaeymew;['kellu','-la','-e','-ym','-ew']
6971;weñche;['weñche']
6972;kellunieeymew;['kellu','-nie','-e','-ym','-ew']
6973;müten;['müten']
6974;ka;['ka']
6975;feypin;['fey','-pi','-n']
6976;welu;['welu']
6977;kiñe;['kiñe']
6978;dungu;['dungu']
6979;feypian;['fey','-pi','-a','-n']
6980;kiñe;['kiñe']
6981;fütra;['fütra']
6982;rüpü;['rüpü']
6983;reke;['reke']
6984;tranaley;['trana','-le','-y']
6985;tüfachi;['tüfa','-chi']
6986;mapu;['mapu']
6987;mew;['mew']
6988;feyentun;['feyentu','-n']
6989;anümche;['anüm','-che']
6990;feyentun;['feyentu','-n']
6991;mapuche;['mapuche']
6992;feyentun;['feyentu','-n']
6993;indigena;['indigena']
6994;feyentun;['feyentu','-n']
6995;kom;['kom']
6996;femngechi;['femngechi']
6997;ad;['ad']
6998;niey;['nie','-y']
6999;fey;['fey']
7000;müten;['müten']
7001;ta;['ta']
7002;pichi;['pichi']
7003;truriñ;['trur','-iñ']
7004;taiñ;['ta','-iñ']
7005;dungu;['dungu']
7006;feyentuy;['feyentu','-y']
7007;tañi;['ta','-ñi']
7008;ñuke;['ñuke']
7009;mapu;['mapu']
7010;feyentuy;['feyentu','-y']
7011;tañi;['ta','-ñi']
7012;feypiael;['fey','-pi','-a','-el']
7013;kom;['kom']
7014;wenuyefiiñ;['wenu','-ye','-fi','-iñ']
7015;tüfa;['tüfa']
7016;peñiyefiiñ;['peñi','-ye','-fi','-iñ']
7017;anümka;['anümka']
7018;pingün;['pi','-ngün']
7019;tañi;['ta','-ñi']
7020;nütramkan;['nütramka','-n']
7021;engün;['engün']
7022;feymew;['feymew']
7023;ta;['ta']
7024;iñche;['iñche']
7025;ta;['ta']
7026;iñchiñ;['iñchiñ']
7027;reke;['reke']
7028;ta;['ta']
7029;felerkey;['fele','-rke','-y']
7030;ta;['ta']
7031;ti;['ti']
7032;pin;['pi','-n']
7033;rume;['rume']
7034;yamfiy;['yam','-fi','-y']
7035;ta;['ta']
7036;anümka;['anümka']
7037;engün;['engün']
7038;rume;['rume']
7039;yamfiy;['yam','-fi','-y']
7040;ta;['ta']
7041;mülelu;['müle','-lu']
7042;tüfachi;['tüfa','-chi']
7043;mapu;['mapu']
7044;mew;['mew']
7045;feymew;['feymew']
7046;kiñe;['kiñe']
7047;akuy;['aku','-y']
7048;kiñe;['kiñe']
7049;wentru;['wentru']
7050;akuy;['aku','-y']
7051;fey;['fey']
7052;ti;['ti']
7053;pu;['pu']
7054;sañwe;['sañwe']
7055;taiñ;['ta','-iñ']
7056;peñi;['peñi']
7057;ta;['ta']
7058;ti;['ti']
7059;piy;['pi','-y']
7060;chem;['chem']
7061;piy;['pi','-y']
7062;am;['am']
7063;ta;['ta']
7064;ta;['ta']
7065;ti;['ti']
7066;weda;['weda']
7067;wentru;['wentru']
7068;pin;['pi','-n']
7069;tañi;['ta','-ñi']
7070;rakiduam;['rakiduam']
7071;mew;['mew']
7072;feymew;['feymew']
7073;akulu;['aku','-lu']
7074;rangi;['rangi']
7075;antü;['antü']
7076;yafutuael;['yafutu','-a','-el']
7077;anuleiñ;['anu','-le','-iñ']
7078;mesa;['mesa']
7079;mew;['mew']
7080;feymew;['feymew']
7081;feypin;['fey','-pi','-n']
7082;iñche;['iñche']
7083;ilo;['ilo']
7084;sanchu;['sanchu']
7085;elungeiñ;['elu','-nge','-iñ']
7086;kankan;['kankan']
7087;elungeiñ;['elu','-nge','-iñ']
7088;iñche;['iñche']
7089;ñi;['ñi']
7090;ayekan;['ayeka','-n']
7091;mew;['mew']
7092;pin;['pi','-n']
7093;müna;['müna']
7094;kümey;['küme','-y']
7095;tañi;['ta','-ñi']
7096;peñi;['peñi']
7097;sañwe;['sañwe']
7098;pin;['pi','-n']
7099;tañi;['ta','-ñi']
7100;nütramkan;['nütramka','-n']
7101;kiñeke;['kiñe','-ke']
7102;pütrün;['pütrün']
7103;müna;['müna']
7104;ayekay;['ayeka','-y']
7105;feychi;['fey','-chi']
7106;mülelu;['müle','-lu']
7107;mülerkey;['müle','-rke','-y']
